,Unnamed: 0,majority,shortest_path,shortest_restricted_path,relative_increase,absolute_increase,n_cameras
567,Census Tract 816,0,119.50851341307978,119.50851341307978,0.0,0.0,0.0
568,Census Tract 817,0,206.1112937089693,210.7398489856478,0.0224565825258175,4.628555276678497,0.2608695652173913
569,Census Tract 2513,1,837.9778960548399,876.4045780315142,0.0458564386454408,38.42668197667433,2.0
570,Census Tract 2514,1,727.7752716555699,781.372785113042,0.0736456919394177,53.59751345747213,2.666666666666667
571,Census Tract 2515,1,484.3998895563278,530.7998684101792,0.0957885826447031,46.399978853851394,3.0
572,Census Tract 2519,1,206.49137994238265,206.49137994238265,0.0,0.0,0.0
573,Census Tract 6009,0,531.4007878333906,535.5140760777264,0.0077404632031245,4.113288244335763,0.4444444444444444
574,Census Tract 628,0,497.0438687348563,504.7218559234983,0.0154473028873387,7.677987188641964,0.7142857142857142
575,Census Tract 629,0,556.9541691070975,578.2237149011488,0.0381890413499379,21.26954579405128,1.0
576,Census Tract 630,0,510.2638094602317,527.3749013142808,0.0335338143462488,17.111091854049107,1.1428571428571428
577,Census Tract 631,0,535.8636252057393,580.4021309227478,0.0831153741773542,44.53850571700855,1.0
578,Census Tract 632,0,480.5825268207119,647.8263470576547,0.3480022907685439,167.2438202369429,1.4545454545454544
579,Census Tract 2516,1,325.8599550059676,351.759832091209,0.0794816199025346,25.89987708524137,1.0
580,Census Tract 2518,1,0.0,0.0,0.0,0.0,0.0
581,Census Tract 1006,0,626.3576880067457,729.1953893869742,0.1641836658978168,102.83770138022852,2.5
582,Census Tract 622,0,517.4254989533441,535.725312007315,0.0353670491519803,18.299813053970865,0.9200000000000002
583,Census Tract 2610,1,961.7910208757652,989.1976662871764,0.0284954265703748,27.406645411411205,1.0
584,Census Tract 626,0,607.2147123541374,640.5431704181055,0.0548874350141411,33.32845806396813,1.0
585,Census Tract 1101,0,953.6974821228866,976.242342340475,0.0236394251218998,22.544860217588397,1.181818181818182
586,Census Tract 2609,1,496.7003282513459,504.5891035756279,0.0158823638229809,7.888775324281937,0.3333333333333333
587,Census Tract 5201,1,702.8362997109755,702.8362997109755,0.0,0.0,0.0
588,Census Tract 6114,0,810.4018801981265,810.4018801981265,0.0,0.0,0.0
589,Census Tract 6103,0,391.3446352225613,395.0470807831722,0.0094608312657853,3.702445560610954,0.2857142857142857
590,Census Tract 6108,0,437.8746398311589,449.3857231270409,0.0262885361443188,11.511083295882033,0.2222222222222222
591,Census Tract 627,0,346.2320514610583,359.10005223219366,0.0371658277066895,12.868000771135373,0.5
592,Census Tract 1203,0,0.0,0.0,0.0,0.0,0.0
593,Census Tract 5204,1,630.1724452441299,630.1724452441299,0.0,0.0,0.0
594,Census Tract 5807,0,683.7546026435607,693.2408785555743,0.0138738019098334,9.48627591201364,1.0000000000000002
595,Census Tract 612,0,507.3315143902654,522.59976028369,0.0300952049307929,15.268245893424591,0.6363636363636364
596,Census Tract 5905,0,554.0301813885052,555.4116120098871,0.0024934212391097,1.3814306213819236,0.25
597,Census Tract 5906,0,538.6152729156297,539.7204174127353,0.0020518253987177,1.1051444971055844,0.2
598,Census Tract 5907,0,710.0476039199519,715.2791043662921,0.0073678164921037,5.231500446340192,0.3333333333333333
599,Census Tract 6006,0,405.2390805543264,406.4539471756292,0.0029979009419352,1.2148666213028037,0.2727272727272727
600,Census Tract 6007,0,652.8899721682603,663.7239696849329,0.0165939101204029,10.833997516672524,0.4285714285714285
601,Census Tract 604,0,569.1075388341369,595.6943286381387,0.0467166361184865,26.5867898040018,1.0
602,Census Tract 605,0,449.6681338637119,460.6788635182493,0.0244863463192938,11.010729654537442,0.75
603,Census Tract 609,0,721.9084591952185,725.5370559735233,0.0050263945962759,3.628596778304768,0.2285714285714286
604,Census Tract 610,0,701.2146990348278,751.0092287878928,0.0710118168110331,49.79452975306492,2.1666666666666665
605,Census Tract 620,0,665.6095256324368,700.9806735935049,0.0531409882204732,35.37114796106812,2.25
606,Census Tract 621,0,472.8526365737369,495.5341585666843,0.0479674220647185,22.68152199294741,1.2222222222222223
607,Census Tract 2608,1,35.234785014506485,35.234785014506485,0.0,0.0,0.0
608,Census Tract 6308,0,727.2154788918625,758.0003473183781,0.0423325263557726,30.784868426515573,2.0
609,Census Tract 1003,0,0.0,0.0,0.0,0.0,0.0
610,Census Tract 1004,0,0.0,0.0,0.0,0.0,0.0
611,Census Tract 1005,0,0.0,0.0,0.0,0.0,0.0
612,Census Tract 2831,0,197.7161722643417,197.7161722643417,0.0,0.0,0.0
613,Census Tract 2712,1,284.09692235424774,284.09692235424774,0.0,0.0,0.0
614,Census Tract 623,0,510.9762004457455,527.2505357530631,0.0318494976735137,16.274335307317642,0.8
615,Census Tract 625,0,629.1814506957389,699.309795134566,0.1114596502507825,70.12834443882707,1.777777777777778
616,Census Tract 707,0,408.6875731814844,418.2949082179093,0.0235077738274137,9.607335036424956,0.5
617,Census Tract 711,0,380.0231362734536,405.3036024914748,0.0665234924008155,25.28046621802116,1.0
618,Census Tract 713,0,341.8213165729971,351.0898309970559,0.0271150860835196,9.268514424058822,0.5333333333333333
619,Census Tract 1402,0,566.7864146345919,575.721227362986,0.0157639853350303,8.93481272839415,0.68
620,Census Tract 706,0,469.89460538003135,488.2546950827326,0.0390727824760881,18.36008970270126,1.0
621,Census Tract 1204,0,887.4815849908919,889.9130080328592,0.0027396884432169,2.4314230419673777,1.0
622,Census Tract 1301,0,816.8602459136858,855.081674565577,0.0467906583079449,38.22142865189119,3.0000000000000004
623,Census Tract 1401,0,567.4508072645931,570.4367637394928,0.0052620534444096,2.9859564748996945,0.25
624,Census Tract 2832,0,188.0076980926309,188.3397316476853,0.0017660636156017,0.3320335550544371,0.1538461538461538
625,Census Tract 1404,0,684.8432280874374,698.9279876648407,0.0205663997244125,14.084759577403249,1.0
626,Census Tract 2924,0,0.0,0.0,0.0,0.0,0.0
627,Census Tract 2827,1,328.324143560816,328.324143560816,0.0,0.0,0.0
628,Census Tract 2925,0,653.2861847151595,671.6900845730046,0.028171267491091,18.40389985784509,2.0
629,Census Tract 3006,0,745.836940331216,771.9866140796858,0.0350608455205463,26.14967374846969,1.2000000000000002
630,Census Tract 3007,0,233.5498668473767,233.5498668473767,0.0,0.0,0.0
631,Census Tract 2828,1,341.6993423072897,341.6993423072897,0.0,0.0,0.0
632,Census Tract 2838,0,1280.3844912485683,1380.374436646404,0.0780936867646141,99.98994539783553,3.0
633,Census Tract 2909,0,606.1894671575596,658.4305939906745,0.0861795357119533,52.24112683311489,1.6666666666666663
634,Census Tract 2916,0,530.0992406102105,536.6083564896417,0.0122790515072958,6.509115879431192,0.6666666666666666
635,Census Tract 2713,1,597.3154568824266,619.7307044144408,0.0375266490658156,22.415247532014178,1.0
636,Census Tract 2809,1,224.69834936944767,232.49163239341377,0.0346833122977349,7.793283023966097,1.0
637,Census Tract 703,0,388.4961649000589,409.5781492861407,0.0542656177610018,21.08198438608173,0.8181818181818182
638,Census Tract 3005,0,466.9264381971804,469.1003652662239,0.0046558234685471,2.1739270690435437,0.1428571428571428
639,Census Tract 2912,0,189.01057550281715,189.01057550281715,0.0,0.0,0.0
640,Census Tract 6203,0,0.0,0.0,0.0,0.0,0.0
641,Census Tract 6304,0,633.7184831624378,644.3366694791916,0.0167553678784403,10.61818631675385,1.0
642,Census Tract 6305,0,1005.8047347587874,1007.5429791693756,0.0017282125948683,1.7382444105883224,1.0
643,Census Tract 1103,0,587.8976882546403,587.8976882546403,0.0,0.0,0.0
644,Census Tract 1104,0,542.9270253825391,568.6631157920593,0.0474024854286575,25.736090409520216,0.3529411764705882
645,Census Tract 2801,0,0.0,0.0,0.0,0.0,0.0
646,Census Tract 1201,0,0.0,0.0,0.0,0.0,0.0
647,Census Tract 1202,0,0.0,0.0,0.0,0.0,0.0
648,Census Tract 2714,1,419.6563731473421,451.0782298659309,0.074875204403381,31.4218567185888,0.75
649,Census Tract 710,0,460.1767920427415,460.1767920427415,0.0,0.0,0.0
650,Census Tract 2819,0,192.31696914288528,193.4667888832124,0.0059787742363642,1.149819740327132,0.2727272727272727
651,Census Tract 5501,0,917.782872844293,917.782872844293,0.0,0.0,0.0
652,Census Tract 712,0,377.3480933569987,385.5276522072686,0.0216764281952565,8.179558850269927,0.4166666666666666
653,Census Tract 6115,0,692.9776171752803,692.9776171752803,0.0,0.0,0.0
654,Census Tract 6118,0,423.5114371858311,432.2676506256252,0.020675270301973,8.756213439794124,0.5
655,Census Tract 6119,0,526.913965898736,526.913965898736,0.0,0.0,0.0
656,Census Tract 6202,0,430.3604787704172,438.5973309251812,0.0191394251124022,8.236852154763994,0.5
657,Census Tract 702,0,426.4140763603439,460.0787527311231,0.0789483233248863,33.664676370779205,1.2777777777777777
658,Census Tract 704,0,454.4707424723581,484.511573049443,0.0661006920130002,30.04083057708488,1.3636363636363638
659,Census Tract 705,0,428.703751239557,439.2392617812171,0.0245752702447731,10.53551054166013,0.857142857142857
660,Census Tract 1303,0,863.6264008033638,887.1221926350374,0.0272059675454772,23.49579183167361,1.5
661,Census Tract 2922,0,279.34704624748656,279.9972023974324,0.0023274137266868,0.6501561499458148,0.2222222222222222
662,Census Tract 6309,0,836.0040098755301,880.6817516330292,0.0534420184948048,44.67774175749912,2.25
