,race,distance,restricted_distance,rdiff,adiff,n_cameras
Census Tract 6119,white,774.4000000000001,785.0,1.3688016528925502,10.599999999999909,1
Census Tract 6120,white,732.4,732.4,0.0,0.0,0
Census Tract 6201,white,823.0999999999999,823.0999999999999,0.0,0.0,0
Census Tract 6202,white,867.9000000000001,884.3,1.8896186196566265,16.399999999999864,1
Census Tract 702,white,494.0,545.6,10.44534412955466,51.60000000000002,3
Census Tract 704,white,480.0,490.70000000000005,2.2291666666666763,10.700000000000045,1
Census Tract 705,white,446.59999999999997,458.8,2.731751007613087,12.200000000000045,1
Census Tract 1303,white,921.9000000000001,921.9000000000001,0.0,0.0,0
Census Tract 2922,white,517.1999999999999,517.1999999999999,0.0,0.0,0
Census Tract 6309,white,884.1,951.6999999999999,7.6461938694717695,67.59999999999991,2
