sampno,locno,perno,loctype,state,country,state_fips,county_fips,tract_fips,out_region,home,latitude,longitude
70049566,3000010,-1,100,IL,USA,17,31,804603,0,0,42.054349,-88.054009
70049566,3000011,-1,100,IL,USA,17,31,802801,0,0,42.082684,-87.956829
70049566,3000013,-1,100,IL,USA,17,31,802801,0,0,42.082684,-87.956829
70049566,3000014,-1,100,IL,USA,17,31,803007,0,0,42.131743,-87.970674
70049566,3000015,-1,100,IL,USA,17,31,220400,0,0,41.928431,-87.699968
70049566,3000018,-1,100,IL,USA,17,31,802701,0,0,42.084392,-87.916648
70049566,3000020,-1,100,IL,USA,17,97,863801,0,0,42.264572,-87.931519
70049567,10000,-1,1,IL,USA,17,89,853001,0,1,41.795453,-88.362788
70049567,10002,1,2,IL,USA,17,43,844401,0,0,41.828246,-88.016876
70049567,20002,2,2,IL,USA,17,197,880121,0,0,41.671772,-88.11902
70049567,30003,3,3,IL,USA,17,89,854800,0,0,41.874995,-88.358074
70049567,40003,4,3,IL,USA,17,89,854800,0,0,41.874995,-88.358074
70049567,50003,5,3,IL,USA,17,89,852807,0,0,41.835326,-88.365017
70049567,60003,6,3,IL,USA,17,89,852807,0,0,41.835326,-88.365017
70049567,1000000,-1,97,IL,USA,17,89,852700,0,0,41.853001,-88.32089
70049567,1000002,-1,97,IL,USA,17,89,854800,0,0,41.874995,-88.358074
70049567,1000003,-1,97,IL,USA,17,89,852807,0,0,41.835326,-88.365017
70049570,10000,-1,1,IL,USA,17,43,841002,0,1,41.964758,-88.065592
70049570,10002,1,2,IL,USA,17,31,770700,0,0,41.985435,-87.86942
70049570,10450,2,4,IL,USA,17,43,841004,0,0,41.976484,-88.066407
70049570,10451,2,4,IL,USA,17,43,841003,0,0,41.988308,-88.064678
70049570,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70049570,30003,3,3,IL,USA,17,43,841004,0,0,41.976484,-88.066407
70049570,40003,4,3,IL,USA,17,43,841004,0,0,41.976484,-88.066407
70049570,2000015,-1,100,IL,USA,17,43,841104,0,0,41.981569,-88.093228
70049570,2000016,-1,100,IL,USA,17,31,804714,0,0,42.063003,-88.093544
70049570,2000018,-1,100,IL,USA,17,43,841111,0,0,41.957721,-88.089036
70049570,2000019,-1,100,IL,USA,17,43,841004,0,0,41.976484,-88.066407
70049570,2000021,-1,97,IL,USA,17,31,804803,0,0,41.999812,-88.088875
70049570,2000022,-1,97,IL,USA,17,43,841004,0,0,41.976484,-88.066407
70049570,2000023,-1,97,IL,USA,17,31,980000,0,0,41.979419,-87.902438
70049570,2000024,-1,97,MI,USA,26,145,10100,1,0,43.520085,-84.098873
70049570,2000025,-1,97,MI,USA,26,111,290100,1,0,43.617631,-84.237671
70049570,2000026,-1,97,MI,USA,26,111,290100,1,0,43.617631,-84.237671
70049570,3000001,-1,100,IL,USA,17,43,841002,0,0,41.964758,-88.065592
70049570,3000002,-1,100,IL,USA,17,31,804606,0,0,42.009136,-88.04808
70049570,3000004,-1,100,IL,USA,17,43,840103,0,0,41.947126,-87.973836
70049571,10000,-1,1,IL,USA,17,111,871104,0,1,42.172862,-88.400604
70049571,10002,1,2,IL,USA,17,111,870902,0,0,42.278276,-88.406841
70049571,10003,1,3,IL,USA,17,111,870808,0,0,42.251642,-88.302093
70049571,20002,2,2,IL,USA,17,89,852202,0,0,41.908719,-88.356661
70049571,30003,3,3,IL,USA,17,111,870902,0,0,42.278276,-88.406841
70049571,2000021,-1,100,IL,USA,17,111,871004,0,1,42.203087,-88.629548
70049571,2000024,-1,100,IL,USA,17,111,871301,0,0,42.234099,-88.311207
70049571,2000026,-1,100,IL,USA,17,111,871301,0,0,42.234099,-88.311207
70049571,2000027,-1,100,IL,USA,17,111,871301,0,0,42.234099,-88.311207
70049571,2000029,-1,100,IL,USA,17,111,871301,0,0,42.234099,-88.311207
70049571,2000030,-1,100,IL,USA,17,111,871207,0,0,42.18396,-88.340346
70049571,2000033,-1,100,IL,USA,17,111,871003,0,0,42.291014,-88.642278
70049571,2000034,-1,97,IL,USA,17,111,871004,0,0,42.203087,-88.629548
70049571,2000035,-1,97,IL,USA,17,111,871206,0,0,42.164885,-88.335257
70049571,2000036,-1,97,IL,USA,17,111,871206,0,0,42.164885,-88.335257
70049571,3000001,-1,100,IL,USA,17,111,871201,0,0,42.223134,-88.348812
70049571,3000002,-1,100,IL,USA,17,111,871104,0,0,42.172862,-88.400604
70049572,10000,-1,1,IL,USA,17,97,861009,0,1,42.411114,-88.013964
70049572,10002,1,2,IL,USA,17,97,864505,0,0,42.166779,-87.91741
70049573,10000,-1,1,IL,USA,17,197,880120,0,1,41.695786,-88.125725
70049573,1000000,-1,97,IL,USA,17,31,81401,0,0,41.895035,-87.619717
70049573,1000001,-1,97,IL,USA,17,197,880120,0,0,41.695786,-88.125725
70049573,1000002,-1,97,IL,USA,17,197,880113,0,0,41.694018,-88.060042
70049573,1000003,-1,97,IL,USA,17,197,880115,0,0,41.694638,-88.077822
70049573,1000004,-1,97,IL,USA,17,197,880107,0,0,41.706498,-88.073641
70049573,1000005,-1,97,IL,USA,17,197,880109,0,0,41.722398,-88.052703
70049573,1000006,-1,97,IL,USA,17,197,880120,0,0,41.695786,-88.125725
70049573,1000007,-1,97,IL,USA,17,197,880120,0,0,41.695786,-88.125725
70049576,10000,-1,1,IL,USA,17,43,842604,0,1,41.852171,-88.136434
70049576,10002,1,2,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70049576,10450,1,4,IL,USA,17,43,842603,0,0,41.868424,-88.131357
70049576,10451,1,4,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70049578,10000,-1,1,IL,USA,17,43,846507,0,1,41.769661,-88.235262
70049578,10002,1,2,IL,USA,17,43,845100,0,0,41.798914,-87.955754
70049578,2000001,-1,100,IL,USA,17,43,845100,0,0,41.798914,-87.955754
70049578,2000002,-1,100,IL,USA,17,197,880107,0,0,41.706498,-88.073641
70049578,2000003,-1,100,IL,USA,17,43,846524,0,0,41.739728,-88.17592
70049578,2000004,-1,100,IL,USA,17,43,846509,0,0,41.761956,-88.217954
70049578,3000004,-1,100,IL,USA,17,43,846413,0,0,41.806214,-88.196098
70049583,10000,-1,1,IL,USA,17,197,880118,0,1,41.722453,-88.095796
70049583,10002,1,2,IL,USA,17,197,880202,0,0,41.669142,-88.059556
70049583,20002,2,2,IL,USA,17,197,880114,0,0,41.685207,-88.078954
70049583,30002,3,2,IL,USA,17,43,846105,0,0,41.787737,-88.135506
70049583,30003,3,3,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70049583,1000000,-1,97,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70049583,1000001,-1,97,IL,USA,17,197,880312,0,0,41.703002,-88.219556
70049585,10000,-1,1,IL,USA,17,97,864308,0,1,42.172097,-88.1457
70049585,10002,1,2,IL,USA,17,97,864505,0,0,42.166779,-87.91741
70049585,20003,2,3,IL,USA,17,37,2200,0,0,41.934483,-88.768056
70049585,30002,3,2,IL,USA,17,97,864513,0,0,42.22602,-87.953151
70049585,1000000,-1,97,IL,USA,17,97,864520,0,0,42.174413,-87.950493
70049585,1000001,-1,97,IL,USA,17,37,1002,0,0,41.940706,-88.785307
70049585,1000003,-1,97,IL,USA,17,37,900,0,0,41.949701,-88.752302
70049585,1000004,-1,97,IL,USA,17,37,800,0,0,41.948489,-88.715943
70049585,1000005,-1,97,IL,USA,17,97,864513,0,0,42.22602,-87.953151
70049585,1000006,-1,97,IL,USA,17,31,803610,0,0,42.130808,-88.06471
70049586,10000,-1,1,IL,USA,17,37,400,0,1,42.018761,-88.680499
70049586,10002,1,2,IL,USA,17,37,500,0,0,41.99035,-88.730744
70049586,20002,2,2,IL,USA,17,43,846405,0,0,41.798986,-88.163623
70049586,30003,3,3,IL,USA,17,37,400,0,0,42.018761,-88.680499
70049586,40003,4,3,IL,USA,17,37,400,0,0,42.018761,-88.680499
70049586,1000001,-1,97,IL,USA,17,37,800,0,0,41.948489,-88.715943
70049586,1000002,-1,97,IL,USA,17,37,800,0,0,41.948489,-88.715943
70049586,1000003,-1,97,IL,USA,17,37,1500,0,0,41.885537,-88.739205
70049588,10000,-1,1,IL,USA,17,63,103,0,1,41.397713,-88.346293
70049588,20002,2,2,IL,USA,17,197,883214,0,0,41.537727,-88.190312
70049588,1000000,-1,97,IL,USA,17,197,880415,0,0,41.581125,-88.157205
70049588,1000001,-1,97,IL,USA,17,197,881001,0,0,41.620153,-88.002264
70049588,1000002,-1,97,NV,USA,32,3,3410,1,0,36.243026,-115.221898
70049590,10000,-1,1,IL,USA,17,43,846304,0,1,41.74506,-88.082006
70049590,2000002,-1,100,IL,USA,17,197,880120,0,0,41.695786,-88.125725
70049590,2000004,-1,100,IL,USA,17,43,846103,0,0,41.779025,-88.124012
70049590,2000006,-1,100,IL,USA,17,43,846103,0,0,41.779025,-88.124012
70049590,2000011,-1,100,IL,USA,17,197,880120,0,0,41.695786,-88.125725
70049590,2000012,-1,100,IL,USA,17,197,880120,0,0,41.695786,-88.125725
70049590,2000014,-1,100,IL,USA,17,197,880109,0,0,41.722398,-88.052703
70049590,2000017,-1,100,IL,USA,17,43,846404,0,0,41.783255,-88.158204
70049590,2000018,-1,100,IL,USA,17,43,846203,0,0,41.746196,-88.113258
70049590,3000001,-1,100,IL,USA,17,43,846002,0,0,41.802721,-88.050686
70049590,3000002,-1,100,IL,USA,17,197,880105,0,0,41.69781,-88.109159
70049590,3000004,-1,100,IL,USA,17,31,243300,0,0,41.892478,-87.664739
70049590,3000006,-1,100,IL,USA,17,31,243300,0,0,41.892478,-87.664739
70049590,3000007,-1,100,IL,USA,17,43,846104,0,0,41.789058,-88.1138
70049591,10000,-1,1,IL,USA,17,43,845402,0,1,41.776878,-87.940273
70049591,10450,2,4,IL,USA,17,43,845300,0,0,41.799255,-87.925953
70049591,10451,2,4,IL,USA,17,31,281900,0,0,41.878635,-87.642924
70049591,20002,2,2,IL,USA,17,31,280100,0,0,41.885452,-87.643498
70049591,30002,3,2,IL,USA,17,43,845902,0,0,41.747276,-87.930975
70049591,30003,3,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70049591,40003,4,3,IL,USA,17,43,842710,0,0,41.844024,-88.064711
70049591,2000001,-1,100,IL,USA,17,43,845902,0,0,41.747276,-87.930975
70049591,3000001,-1,100,IL,USA,17,43,845502,0,0,41.781803,-87.954459
70049591,3000002,-1,100,IL,USA,17,43,845810,0,0,41.748388,-87.965813
70049599,10000,-1,1,IL,USA,17,89,852907,0,1,41.778928,-88.294552
70049599,1000000,-1,97,IL,USA,17,89,853001,0,0,41.795453,-88.362788
70049599,1000001,-1,97,IL,USA,17,43,845902,0,0,41.747276,-87.930975
70049599,1000002,-1,97,IL,USA,17,43,846408,0,0,41.794964,-88.235791
70049599,1000003,-1,97,IL,USA,17,43,846509,0,0,41.761956,-88.217954
70049607,10000,-1,1,IL,USA,17,43,846102,0,1,41.805371,-88.106411
70049607,10002,1,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70049607,20002,2,2,IL,USA,17,31,821800,0,0,41.719499,-87.700423
70049607,30003,3,3,IL,USA,17,43,846105,0,0,41.787737,-88.135506
70049607,2000007,-1,100,IL,USA,17,43,846106,0,0,41.804136,-88.134068
70049607,2000019,-1,100,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70049607,2000032,-1,100,IL,USA,17,43,846104,0,0,41.789058,-88.1138
70049607,3000001,-1,100,IL,USA,17,43,846105,0,0,41.787737,-88.135506
70049607,3000002,-1,100,IL,USA,17,167,3604,1,0,39.767533,-89.726376
70049607,3000004,-1,100,IL,USA,17,167,504,1,0,39.826993,-89.609599
70049607,3000005,-1,100,IL,USA,17,167,2500,1,0,39.759998,-89.618175
70049607,3000010,-1,100,IL,USA,17,105,960500,1,0,40.926112,-88.654774
70049607,3000011,-1,100,IL,USA,17,167,503,1,0,39.824104,-89.630787
70049607,3000017,-1,100,IL,USA,17,167,1300,1,0,39.800954,-89.660845
70049607,3000018,-1,100,IL,USA,17,167,2000,1,0,39.775369,-89.701407
70049607,3000019,-1,100,IL,USA,17,167,2700,1,0,39.75387,-89.6457
70049607,3000021,-1,100,IL,USA,17,167,100,1,0,39.845905,-89.655774
70049607,3000022,-1,100,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70049607,3000024,-1,100,IL,USA,17,167,1900,1,0,39.789563,-89.657714
70049607,3000025,-1,100,IL,USA,17,43,846205,0,0,41.765931,-88.118531
70049607,3000026,-1,100,IL,USA,17,167,300,1,0,39.820605,-89.664366
70049607,3000027,-1,100,IL,USA,17,105,960700,1,0,40.866681,-88.641549
70049607,3000028,-1,100,IL,USA,17,167,1100,1,0,39.794136,-89.679953
70049607,3000029,-1,100,IL,USA,17,167,1200,1,0,39.7922,-89.667997
70049607,3000030,-1,100,IL,USA,17,167,700,1,0,39.814494,-89.622325
70049607,3000031,-1,100,IL,USA,17,167,100,1,0,39.845905,-89.655774
70049610,10000,-1,1,IL,USA,17,89,854002,0,1,41.73408,-88.350877
70049610,10002,1,2,IL,USA,17,89,853008,0,0,41.78724,-88.345858
70049610,1000000,-1,97,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70049610,1000001,-1,97,IL,USA,17,93,890400,0,0,41.688397,-88.437752
70049612,10000,-1,1,IL,USA,17,43,841102,0,1,41.977291,-88.121167
70049612,10002,1,2,IL,USA,17,43,841110,0,0,41.949096,-88.069614
70049612,20002,2,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079
70049612,1000001,-1,97,IL,USA,17,43,841114,0,0,41.948548,-88.115552
70049614,10000,-1,1,IL,USA,17,89,853004,0,1,41.800061,-88.335721
70049614,10002,1,2,IL,USA,17,31,770400,0,0,42.024677,-87.974026
70049614,20002,2,2,IL,USA,17,89,853004,0,0,41.800061,-88.335721
70049614,20003,2,3,IL,USA,17,197,884101,0,0,41.608868,-88.095939
70049614,1000000,-1,97,IL,USA,17,31,770202,0,0,42.02867,-88.021909
70049614,1000001,-1,97,IL,USA,17,89,852202,0,0,41.908719,-88.356661
70049614,1000002,-1,97,IL,USA,17,43,840201,0,0,41.97907,-88.014274
70049616,10000,-1,1,IL,USA,17,97,864516,0,1,42.162071,-87.975803
70049616,10002,1,2,IL,USA,17,31,803400,0,0,42.074545,-87.971187
70049616,1000000,-1,97,IL,USA,17,31,803608,0,0,42.144073,-88.073547
70049617,10000,-1,1,IL,USA,17,97,861007,0,1,42.436753,-88.034747
70049617,10002,1,2,IL,USA,17,97,863500,0,0,42.255504,-87.864461
70049617,20002,2,2,IL,USA,17,97,863702,0,0,42.299987,-87.910961
70049617,30003,3,3,IL,USA,17,97,860806,0,0,42.486506,-88.111742
70049617,40003,4,3,IL,USA,17,97,861012,0,0,42.42863,-88.095142
70049617,2000058,-1,100,IL,USA,17,97,861202,0,0,42.378579,-88.05797
70049617,2000073,-1,100,IL,USA,17,97,860811,0,0,42.45529,-88.057517
70049617,2000077,-1,100,IL,USA,17,31,770700,0,0,41.985435,-87.86942
70049617,2000080,-1,100,IL,USA,17,97,861202,0,0,42.378579,-88.05797
70049617,2000082,-1,100,IL,USA,17,97,861014,0,0,42.396164,-88.035365
70049617,2000083,-1,100,IL,USA,17,97,861013,0,0,42.409805,-88.064747
70049617,2000084,-1,100,IL,USA,17,97,861509,0,0,42.366135,-87.9245
70049617,2000086,-1,100,IL,USA,17,97,861604,0,0,42.402317,-87.974562
70049617,2000087,-1,100,IL,USA,17,97,861609,0,0,42.381371,-87.985457
70049617,2000090,-1,100,WI,USA,55,105,3002,1,0,42.799871,-89.11986
70049617,2000091,-1,100,WI,USA,55,111,401,1,0,43.481518,-89.711335
70049617,2000092,-1,100,WI,USA,55,21,970300,1,0,43.597823,-89.624533
70049617,2000093,-1,100,WI,USA,55,21,970300,1,0,43.597823,-89.624533
70049617,2000094,-1,100,WI,USA,55,21,970300,1,0,43.597823,-89.624533
70049617,2000097,-1,100,WI,USA,55,111,100,1,0,43.550481,-89.728487
70049617,2000098,-1,100,WI,USA,55,111,100,1,0,43.550481,-89.728487
70049617,2000104,-1,100,IL,USA,17,97,861009,0,0,42.411114,-88.013964
70049618,10000,-1,1,IL,USA,17,89,850800,0,1,42.054173,-88.273594
70049618,20002,2,2,IL,USA,17,31,805107,0,0,42.041414,-87.980523
70049618,2000002,-1,100,IL,USA,17,31,828801,0,0,41.534276,-87.661745
70049618,2000004,-1,100,IL,USA,17,31,825505,0,0,41.56351,-87.7317
70049618,2000008,-1,100,IL,USA,17,31,830003,0,0,41.513703,-87.770524
70049618,2000011,-1,100,IL,USA,17,31,825302,0,0,41.581167,-87.757406
70049618,2000013,-1,100,IL,USA,17,31,824505,0,0,41.608077,-87.768642
70049618,2000020,-1,100,IL,USA,17,197,881200,0,0,41.548028,-88.036314
70049618,2000021,-1,100,IL,USA,17,89,852903,0,0,41.792358,-88.27253
70049618,3000001,-1,100,IL,USA,17,31,805202,0,0,42.059653,-87.814742
70049618,3000003,-1,100,IL,USA,17,89,850105,0,0,42.138216,-88.334742
70049618,3000006,-1,100,IL,USA,17,111,871206,0,0,42.164885,-88.335257
70049618,3000007,-1,100,IL,USA,17,43,841802,0,0,41.879639,-88.132694
70049618,3000008,-1,100,IL,USA,17,97,864303,0,0,42.228372,-88.189639
70049618,3000011,-1,100,IL,USA,17,111,871206,0,0,42.164885,-88.335257
70049618,3000012,-1,100,IL,USA,17,97,864101,0,0,42.288112,-88.076408
70049618,3000013,-1,100,IL,USA,17,97,864101,0,0,42.288112,-88.076408
70049618,3000014,-1,100,IL,USA,17,89,850105,0,0,42.138216,-88.334742
70049618,3000015,-1,100,IL,USA,17,43,841706,0,0,41.890921,-88.042796
70049618,3000016,-1,100,IL,USA,17,89,850600,0,0,42.089115,-88.322856
70049618,3000017,-1,100,IL,USA,17,31,81201,0,0,41.899154,-87.626212
70049618,3000018,-1,100,IL,USA,17,31,807600,0,0,42.021442,-87.722458
70049618,3000019,-1,100,IL,USA,17,31,81700,0,0,41.892218,-87.631832
70049618,3000020,-1,100,IL,USA,17,97,861108,0,0,42.350611,-88.048936
70049618,3000026,-1,100,IL,USA,17,89,850105,0,0,42.138216,-88.334742
70049618,3000028,-1,100,IL,USA,17,43,844401,0,0,41.828246,-88.016876
70049618,3000030,-1,100,IL,USA,17,31,242000,0,0,41.899737,-87.664954
70049618,3000032,-1,100,IL,USA,17,97,864307,0,0,42.172838,-88.181026
70049618,3000033,-1,100,IL,USA,17,89,851905,0,0,42.011927,-88.356708
70049618,3000035,-1,100,IL,USA,17,89,850800,0,0,42.054173,-88.273594
70049618,3000040,-1,100,IL,USA,17,31,804803,0,0,41.999812,-88.088875
70049618,3000041,-1,100,IL,USA,17,97,865700,0,0,42.1675,-87.799326
70049618,3000043,-1,100,IL,USA,17,31,804805,0,0,42.020071,-88.129084
70049620,10000,-1,1,IL,USA,17,89,854501,0,1,41.851906,-88.428527
70049620,1000000,-1,97,IL,USA,17,89,854800,0,0,41.874995,-88.358074
70049620,1000001,-1,97,IL,USA,17,89,854800,0,0,41.874995,-88.358074
70049620,1000002,-1,97,IL,USA,17,89,852606,0,0,41.869064,-88.32801
70049623,10000,-1,1,IL,USA,17,43,845807,0,1,41.732949,-87.992592
70049623,30003,3,3,IL,USA,17,43,845807,0,0,41.732949,-87.992592
70049623,40003,4,3,IL,USA,17,43,845807,0,0,41.732949,-87.992592
70049623,1000000,-1,97,IL,USA,17,43,844401,0,0,41.828246,-88.016876
70049623,1000001,-1,97,IL,USA,17,43,841208,0,0,41.910264,-88.097072
70049623,1000002,-1,97,IL,USA,17,43,840901,0,0,41.967579,-88.035352
70049623,1000003,-1,97,IL,USA,17,43,840705,0,0,41.920492,-87.950171
70049626,10000,-1,1,IL,USA,17,43,846313,0,1,41.764571,-88.083525
70049626,20002,2,2,IL,USA,17,31,980000,0,0,41.979419,-87.902438
70049626,1000000,-1,97,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70049626,1000001,-1,97,IL,USA,17,43,846308,0,0,41.737406,-88.039075
70049629,10000,-1,1,IL,USA,17,89,850701,0,1,42.070925,-88.407691
70049629,20003,2,3,IL,USA,17,89,850702,0,0,42.110365,-88.516608
70049629,30003,3,3,IL,USA,17,89,851909,0,0,42.046978,-88.324881
70049629,2000004,-1,100,IL,USA,17,89,850702,0,0,42.110365,-88.516608
70049629,3000002,-1,100,IL,USA,17,89,850701,0,0,42.070925,-88.407691
70049629,3000003,-1,100,IL,USA,17,111,871104,0,0,42.172862,-88.400604
70049629,3000005,-1,100,IL,USA,17,97,863903,0,0,42.275991,-87.966415
70049629,3000007,-1,100,IL,USA,17,111,870902,0,0,42.278276,-88.406841
70049629,3000008,-1,100,IL,USA,17,97,863902,0,0,42.248989,-87.960837
70049629,3000014,-1,100,IL,USA,17,89,850701,0,0,42.070925,-88.407691
70049629,3000020,-1,100,IL,USA,17,89,850701,0,0,42.070925,-88.407691
70049629,3000023,-1,100,IL,USA,17,89,852906,0,0,41.800841,-88.305711
70049629,3000024,-1,100,IL,USA,17,97,863904,0,0,42.257029,-87.967498
70049632,10000,-1,1,IL,USA,17,97,863801,0,1,42.264572,-87.931519
70049632,20002,2,2,IL,USA,17,97,861106,0,0,42.359591,-88.020255
70049632,30003,3,3,IL,USA,17,97,864513,0,0,42.22602,-87.953151
70049632,2000005,-1,100,IL,USA,17,97,863904,0,0,42.257029,-87.967498
70049632,2000009,-1,100,IL,USA,17,97,863902,0,0,42.248989,-87.960837
70049632,2000010,-1,100,IL,USA,17,97,863902,0,0,42.248989,-87.960837
70049632,2000012,-1,100,IL,USA,17,97,863904,0,0,42.257029,-87.967498
70049632,2000013,-1,100,IL,USA,17,97,863801,0,0,42.264572,-87.931519
70049632,2000015,-1,100,IL,USA,17,31,807700,0,0,42.020764,-87.75422
70049632,2000018,-1,100,IL,USA,17,31,807700,0,0,42.020764,-87.75422
70049632,3000002,-1,100,IL,USA,17,31,808100,0,0,42.011303,-87.790002
70049632,3000003,-1,100,IL,USA,17,31,807900,0,0,42.004189,-87.74878
70049632,3000004,-1,100,IL,USA,17,31,808100,0,0,42.011303,-87.790002
70049632,3000006,-1,100,IL,USA,17,97,866200,0,0,42.236386,-87.910896
70049632,3000008,-1,100,IL,USA,17,31,808100,0,0,42.011303,-87.790002
70049632,3000010,-1,100,IL,USA,17,31,801500,0,0,42.139902,-87.814597
70049632,3000011,-1,100,IL,USA,17,97,863801,0,0,42.264572,-87.931519
70049636,10000,-1,1,IL,USA,17,43,844802,0,1,41.808838,-88.021968
70049636,10002,1,2,IL,USA,17,31,811100,0,0,41.927077,-87.834415
70049636,20002,2,2,IL,USA,17,31,818401,0,0,41.861416,-87.903123
70049636,2000006,-1,100,IL,USA,17,31,810900,0,0,41.916528,-87.810072
70049636,2000010,-1,100,IL,USA,17,43,844402,0,0,41.828324,-87.988727
70049636,2000011,-1,100,IL,USA,17,31,818401,0,0,41.861416,-87.903123
70049636,2000012,-1,100,IL,USA,17,31,816800,0,0,41.891436,-87.911908
70049636,2000013,-1,100,IL,USA,17,31,816800,0,0,41.891436,-87.911908
70049636,2000014,-1,100,IL,USA,17,43,844401,0,0,41.828246,-88.016876
70049636,3000001,-1,100,IL,USA,17,43,844801,0,0,41.810294,-88.000952
70049636,3000002,-1,100,IL,USA,17,31,801500,0,0,42.139902,-87.814597
70049636,3000003,-1,100,IL,USA,17,31,801601,0,0,42.145289,-87.863023
70049636,3000004,-1,100,IL,USA,17,43,845000,0,0,41.795335,-87.975475
70049636,3000005,-1,100,IL,USA,17,31,811600,0,0,41.951188,-87.872201
70049637,10000,-1,1,IL,USA,17,43,846507,0,1,41.769661,-88.235262
70049637,10002,1,2,IL,USA,17,89,852903,0,0,41.792358,-88.27253
70049637,20002,2,2,IL,USA,17,43,846524,0,0,41.739728,-88.17592
70049637,2000001,-1,100,IL,USA,17,197,880312,0,0,41.703002,-88.219556
70049637,2000004,-1,100,IL,USA,17,43,846408,0,0,41.794964,-88.235791
70049637,2000005,-1,100,IL,USA,17,43,846519,0,0,41.766676,-88.191417
70049637,2000007,-1,100,IL,USA,17,43,846509,0,0,41.761956,-88.217954
70049639,10000,-1,1,IL,USA,17,43,846209,0,1,41.764655,-88.138051
70049639,1000000,-1,97,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70049639,1000001,-1,97,IL,USA,17,43,846524,0,0,41.739728,-88.17592
70049639,1000002,-1,97,IL,USA,17,43,846206,0,0,41.739114,-88.13285
70049639,1000003,-1,97,IL,USA,17,43,846504,0,0,41.771627,-88.160626
70049639,1000004,-1,97,IL,USA,17,43,846405,0,0,41.798986,-88.163623
70049639,1000005,-1,97,IL,USA,17,43,846105,0,0,41.787737,-88.135506
70049641,10000,-1,1,IL,USA,17,43,841204,0,1,41.928777,-88.085623
70049641,10002,1,2,IL,USA,17,197,880202,0,0,41.669142,-88.059556
70049641,2000001,-1,100,IL,USA,17,43,841204,0,0,41.928777,-88.085623
70049641,2000002,-1,97,IL,USA,17,43,841204,0,0,41.928777,-88.085623
70049645,10000,-1,1,IL,USA,17,89,850600,0,1,42.089115,-88.322856
70049645,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079
70049645,10450,2,4,IL,USA,17,89,851910,0,0,42.059948,-88.34394
70049645,10451,2,4,IL,USA,17,31,281900,0,0,41.878635,-87.642924
70049645,20002,2,2,IL,USA,17,31,81401,0,0,41.895035,-87.619717
70049645,1000001,-1,97,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70049645,1000002,-1,97,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70049645,1000003,-1,97,IL,USA,17,31,81403,0,0,41.892991,-87.620956
70049647,10000,-1,1,IL,USA,17,197,883513,0,1,41.530585,-87.834546
70049647,20002,2,2,IL,USA,17,197,883211,0,0,41.48722,-88.177139
70049647,1000000,-1,97,IL,USA,17,31,824900,0,0,41.609502,-87.697712
70049647,1000001,-1,97,IL,USA,17,197,883100,0,0,41.483225,-88.075471
70049647,1000002,-1,97,IL,USA,17,197,881115,0,0,41.507753,-87.945535
70049647,1000003,-1,97,IL,USA,17,197,881115,0,0,41.507753,-87.945535
70049647,1000004,-1,97,IL,USA,17,197,883517,0,0,41.524721,-87.899118
70049647,1000005,-1,97,IL,USA,17,31,824120,0,0,41.579787,-87.87292
70049647,1000006,-1,97,IL,USA,17,197,880505,0,0,41.632247,-88.104048
70049647,1000007,-1,97,IL,USA,17,197,883514,0,0,41.546571,-87.819547
70049649,10000,-1,1,IL,USA,17,97,861603,0,1,42.346318,-87.949156
70049649,10450,1,4,IL,USA,17,97,864101,0,0,42.288112,-88.076408
70049649,10451,1,4,IL,USA,17,31,281900,0,0,41.878635,-87.642924
70049649,20002,2,2,IL,USA,17,97,861106,0,0,42.359591,-88.020255
70049649,1000000,-1,97,IL,USA,17,31,81700,0,0,41.892218,-87.631832
70049649,1000002,-1,97,IL,USA,17,97,861610,0,0,42.358762,-87.980631
70049650,10000,-1,1,IL,USA,17,197,880307,0,1,41.717187,-88.19878
70049650,10002,1,2,IL,USA,17,31,816300,0,0,41.904249,-87.857713
70049650,2000001,-1,100,IL,USA,17,43,844401,0,0,41.828246,-88.016876
70049650,2000002,-1,100,IL,USA,17,43,846106,0,0,41.804136,-88.134068
70049653,10000,-1,1,IL,USA,17,197,883213,0,1,41.512963,-88.223857
70049653,10002,1,2,IL,USA,17,197,882000,0,0,41.525507,-88.079634
70049653,20002,2,2,IL,USA,17,197,883206,0,0,41.529334,-88.150719
70049653,30003,3,3,IL,USA,17,197,882802,0,0,41.520395,-88.132687
70049653,40003,4,3,IL,USA,17,197,882802,0,0,41.520395,-88.132687
70049653,1000000,-1,97,IL,USA,17,197,883210,0,0,41.524372,-88.165442
